O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
68.1,300.9986,20.8023,51.0469,8.51989908,297.126447,884.7,5.23481009,-16.2843097,1.87825976,3.34217934
66.9,301.0984,20.8558,50.9857,8.54241378,297.046598,888.7,5.23055134,-14.3273936,2.35491014,3.33460215
65.6,301.0642,20.7841,50.961,8.50436586,296.756296,893.7,5.23807157,-12.9414579,2.75516749,3.3374998
64.8,301.2264,20.8987,51.1884,8.60780166,297.117266,897.7,5.21638057,-12.0518543,2.95304828,3.34058551
64.6,301.1246,20.7553,51.756,8.63140662,297.282569,900.7,5.20862827,-11.5202649,3.0536657,3.44890824
64.8,301.1366,20.7312,51.88,8.64298445,297.25825,905.4,5.2056085,-10.9544666,3.027044,3.65079592
64.7,301.1604,20.7115,52.0936,8.67263967,297.316693,908.8,5.19859805,-10.6829706,3.06615298,3.71318544
64.8,301.1517,20.663,52.3824,8.69891373,297.401173,912.8,5.19188731,-10.3979612,3.06622202,3.82784571
64.9,301.1648,20.6416,52.5014,8.7108561,297.378914,915.8,5.18885467,-9.94144546,3.13884025,3.93021245
64.8,301.0944,20.5378,52.5007,8.658483,297.050004,919.7,5.19886472,-9.54144224,3.23071438,4.04829211
64.5,301.2806,20.6803,52.3685,8.71728688,297.110297,922.8,5.18806704,-8.36695229,3.42824362,4.28880334
65.1,301.1428,20.5149,52.5259,8.65767986,296.822799,926.7,5.19866069,-8.7503348,3.44282991,4.20717006
65,301.2764,20.6127,52.3429,8.68325702,296.750082,930.8,5.19455317,-8.43978103,3.43960171,4.31031905
64.6,301.1957,20.4922,51.9558,8.5587857,295.96467,934.7,5.22070005,-8.32309517,3.44138717,4.43210357
64.5,301.2427,20.4986,52.2079,8.60810784,296.125141,937.8,5.20958863,-8.28264692,3.44713153,4.45042725
64.9,301.2372,20.4642,52.4536,8.63343255,296.221948,941.6,5.20327839,-8.36931951,3.44211022,4.44394447
64.9,301.2774,20.469,52.6059,8.6647361,296.29322,945.6,5.19630059,-8.42494791,3.43592543,4.43595958
64.9,301.2884,20.4424,52.868,8.69769753,296.399338,948.8,5.18845271,-8.448919,3.44094674,4.44244236
64.8,301.3007,20.422,53.0343,8.71752068,296.434783,952.6,5.18367451,-8.46964571,3.44694783,4.45019007
64.5,301.329,20.411,53.203,8.74347264,296.474663,956.6,5.17770061,-8.50835573,3.44756018,4.45098066
64.3,301.1897,20.2447,53.4863,8.70311557,296.312967,959.8,5.183915,-8.70744491,3.44756018,4.45098066
64.2,301.3224,20.3404,53.74,8.80035213,296.689096,963.7,5.16389523,-8.68769522,3.43629284,4.43643393
