O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
66.3,302.7045,25.4623,50.917,10.8898317,317.1429,584.7,4.8420045,-4.44519109,3.79568446,-2.87632286
65.9,302.8794,25.563,51.0768,10.9994835,317.439418,591.5,4.82493606,-4.558384,3.69322534,-2.8684261
66.7,302.7501,25.3671,51.0471,10.8738671,316.642823,597.4,4.84319317,-5.13456585,3.53345666,-2.81870254
67.6,302.7825,25.3255,51.1704,10.8826374,316.479197,603.9,4.8410058,-5.1058449,3.55582587,-2.8770781
67.4,302.8259,25.291,51.4623,10.9324978,316.552371,611.8,4.83189934,-4.38497043,3.68109581,-3.35305266
67.2,302.8888,25.2839,51.9383,11.0386106,316.974419,619.6,4.81376311,-4.81682522,3.39153194,-3.36212231
67.6,302.7932,25.1085,51.961,10.9384434,316.269365,626.6,4.82790303,-5.42591278,3.0086632,-3.48506565
68.1,302.8456,25.0814,52.4441,11.0332003,316.608411,635.1,4.81137198,-6.03116572,2.89041173,-3.31772212
68.1,302.8418,24.9961,52.3181,10.9610461,315.956815,644.1,4.82221344,-6.59666333,3.02429035,-3.01949083
68.2,302.7202,24.7953,52.2475,10.8253081,315.060129,653.9,4.84221679,-8.84184268,2.99795588,-2.32049558
67.5,302.7421,24.7337,52.5366,10.8559977,315.026386,662.8,4.83591256,-9.92345713,3.24676716,-1.599776
67.8,302.6568,24.5575,52.9096,10.8301655,314.74716,672.3,4.83748422,-9.72695016,3.4548067,-1.4230234
67.8,302.75,24.5546,53.6199,10.9869151,315.387614,682.1,4.81060032,-9.18652021,3.63782464,-1.30436386
67.7,302.9544,24.669,54.3103,11.2177414,316.36904,691.9,4.77380702,-8.51406995,3.81212257,-1.18414052
67.3,303.0082,24.6393,54.1192,11.1690257,315.792802,700.7,4.78139872,-8.23979224,3.94347566,-1.10882492
67.2,302.8769,24.4274,54.0569,11.0254609,314.857222,709,4.80199465,-8.75114244,3.8187751,-1.42389328
67.7,302.935,24.4053,54.3933,11.090217,314.997442,716.9,4.79073503,-8.33722944,3.94806744,-1.43889119
68.1,302.9757,24.3638,54.5874,11.1129648,314.891909,725,4.78624753,-7.78317575,3.78895064,-2.21005838
67.9,302.9906,24.2939,54.7353,11.1074748,314.63578,734.9,4.78602371,-7.56442377,3.63444481,-2.66090779
67.3,302.9137,24.1317,54.7134,11.0060334,313.890649,744.1,4.80044237,-8.84235905,3.52315213,-2.37766676
66.9,302.9442,24.0778,54.8578,11.0104032,313.675729,751.7,4.79882086,-9.41539454,3.49913411,-2.24333518
67.5,302.9864,24.0355,54.84,10.9895812,313.291339,758,4.80165462,-11.0605756,3.32948002,-1.96127623
68,302.8927,23.8615,54.8724,10.891426,312.602141,766.1,4.81553788,-12.7436373,3.30811143,-1.58981159
68,302.9239,23.805,55.0991,10.9096078,312.497143,773.9,4.81149804,-13.8660097,3.21213076,-1.5115277
68,302.9311,23.732,55.4039,10.9323395,312.438218,783.1,4.80641789,-14.1984475,3.02023596,-1.85860658
67.5,302.8055,23.5286,55.7601,10.8786772,312.065106,792.2,4.81226428,-14.9602485,2.6627421,-2.31275336
67.5,302.8756,23.5108,56.0558,10.9361764,312.129093,801.4,4.80213638,-14.9382092,2.45524526,-2.56638726
67.7,302.9084,23.4541,56.3353,10.9648137,312.055286,810.5,4.79633197,-16.2649077,2.21607126,-2.62467906
