O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
68.4,304.3244,25.9311,59.3285,13.2374479,327.0098495,705.8,4.493951686,-14.56971503,1.29289948,2.990262827
69.3,304.3506,25.9016,59.3962,13.23801478,326.8417984,711.7,4.493406967,-17.57718322,1.359668701,2.657128537
70.5,304.5592,26.0466,59.615,13.41223755,327.4898217,717.9,4.47262689,-19.71000454,1.256888407,2.495441112
72.1,304.4537,25.8774,59.8885,13.34924879,327.0811484,723.8,4.478240844,-25.25340716,1.315143301,2.140102733
71.9,304.5025,25.87,59.947,13.36510145,326.9804874,729.6,4.476030158,-24.4152327,1.258192906,2.236015899
71.2,304.5021,25.8121,59.9017,13.3179821,326.5451973,734.8,4.481341923,-23.66646088,1.159006708,2.358508397
72.3,304.5598,25.81,60.0894,13.36771728,326.629457,739.7,4.474732656,-19.35446557,1.064206046,2.712829575
73.5,304.5134,25.7029,60.2071,13.31827093,326.2368487,745.8,4.479568885,-16.52882697,1.152516501,2.977528766
74.1,304.5636,25.7,60.1814,13.31840434,326.0430751,752.7,4.479505131,-15.847778,1.341397325,2.989222336
73.4,304.4332,25.5223,60.2642,13.20354632,325.3874998,758.6,4.491986398,-16.67142197,1.503880665,2.883261444
71.8,304.4485,25.4817,60.3455,13.19822531,325.1943048,765.6,4.492053467,-17.86266461,1.971816558,2.47584278
70.1,304.5122,25.48,60.4374,13.22712582,325.1317376,770.9,4.488156885,-18.25886115,2.13356377,2.304620142
70.7,304.4892,25.4038,60.5544,13.20099934,324.8688497,775.8,4.49044147,-18.36237284,2.383124759,2.073795841
71,304.5011,25.3627,60.588,13.18415409,324.6189352,781.6,4.492046733,-18.60011932,2.39462523,2.061885062
70.7,304.3896,25.2047,60.7179,13.09556546,324.1021542,786.6,4.501474158,-18.51206638,2.158595116,2.382311098
70.3,304.472,25.2258,60.5154,13.07740534,323.7318804,791.5,4.504272405,-18.11873355,2.011095588,2.560415625
70.5,304.5716,25.2669,60.49,13.11278787,323.6825174,796.6,4.500135408,-16.45125206,1.88103252,2.852648885
69.8,304.5427,25.1883,60.8622,13.14002247,323.7625985,802.4,4.495205481,-15.520278,1.934456188,2.974253395
69.7,304.5537,25.1432,61.0749,13.15922236,323.7335361,809.4,4.49190078,-16.74232763,1.87573552,2.883969547
68.8,304.602,25.14,61.0629,13.16207888,323.5605404,816.3,4.4914655,-18.62428577,2.035890933,2.566961199
68.7,304.6521,25.1312,61.1307,13.17885662,323.456517,823.2,4.489070448,-21.9741487,2.053678688,2.227983361
69.5,304.6607,25.0752,61.14,13.14662081,323.0902508,829.5,4.492513443,-23.33642901,2.210131475,1.974246974
69.3,304.749,25.0969,61.1759,13.1817201,323.0296045,834.5,4.488139493,-23.30457526,2.230845184,1.959155626
69.8,304.8005,25.0908,61.3367,13.22057246,323.0642801,839.6,4.482837258,-23.42785586,2.231596563,1.959815497
70.9,304.6384,24.8841,61.4306,13.08505926,322.3263169,843.6,4.497782785,-22.06931053,2.234335449,2.168036437
72.6,304.8585,25.0435,61.5777,13.25171536,322.922333,849.5,4.477926695,-18.73002695,2.227995429,2.501974502
72,304.8764,25.0062,61.5452,13.22365774,322.5913453,854.5,4.481077389,-17.04982419,2.229229444,2.738854148
70.9,304.716,24.7977,61.5492,13.06772569,321.7205779,860.5,4.49875443,-18.06732517,2.143987148,2.759881546
70.7,304.7365,24.7627,61.6968,13.08016184,321.638929,867.9,4.496508772,-16.58019255,2.193449795,2.944014553
,304.7965,24.76,61.8032,13.11035355,321.5946702,875.5,4.49237933,-19.98472519,2.000970182,2.696716954
,304.7855,24.6911,61.9392,13.09418508,321.3655753,881.2,4.493466288,-19.22033181,2.199212144,2.65896715
,304.8465,24.68,62.1652,13.14447549,321.4242542,886.9,4.486499851,-19.13319649,2.234182342,2.6550573
,304.8319,24.6208,62.4831,13.17224977,321.5037228,889.5,4.481820893,-21.68092344,2.54200661,2.065538079
,304.9216,24.6572,62.4266,13.19708146,321.4147056,893.8,4.479071384,-20.9146521,2.706496029,1.947760122
,305.0043,24.6798,62.2118,13.17831605,321.0493463,899,4.481947588,-21.94748212,2.764310226,1.729379502
69.2,304.8329,24.4758,61.8988,12.95692092,319.8286981,904.8,4.508731351,-20.50533895,3.029917211,1.618491181
68.6,304.8785,24.4795,61.9758,12.98246421,319.8237133,911.7,4.505290294,-17.10478437,3.310350574,1.811320327
68.8,304.8565,24.4114,62.2151,12.98666565,319.7669793,917.9,4.503626318,-17.94413032,3.21962253,1.846619973
69.1,304.857,24.3524,62.3737,12.9828586,319.6001764,924.7,4.503203405,-16.15108195,2.936182853,2.628147373
70.8,304.9574,24.3798,62.5092,13.04385399,319.6684553,931,4.49532174,-16.60720535,2.723924656,2.77766928
72,304.8116,24.1777,62.8375,12.96302942,319.219006,937.7,4.503123441,-17.5061885,2.679018945,2.767112167
73.3,305.0201,24.3209,63.1141,13.14295587,319.9035568,945.5,4.480973245,-21.978528,2.354565343,2.475165547
72.7,305.0787,24.3205,63.2347,13.17694255,319.8950825,951.7,4.47639992,-24.46678214,2.138117806,2.44405596
72.5,304.8832,24.0654,63.4261,13.02490368,319.0651948,957.9,4.492873071,-26.68383659,2.679224965,1.69691825
72,304.9328,24.0504,63.6222,13.06342699,319.0834516,963.8,4.487397424,-26.73399903,2.80029949,1.506047451
70.7,305.1582,24.208,63.4819,13.16896868,319.2814659,969.9,4.475674245,-22.05108015,3.191603615,1.377798264
69.6,305.0767,24.0647,63.4316,13.05483587,318.5370959,975.8,4.48879194,-16.96983496,3.700580836,1.551600068
69.2,304.9288,23.8607,63.4775,12.91322076,317.7196867,980.7,4.504889207,-15.89996586,3.841127255,1.724055539
68.7,304.9239,23.8009,63.5193,12.88343514,317.4123201,985.9,4.508038279,-13.58789602,4.092168859,2.063724701
69.4,305.2042,24.0118,63.3467,13.02287343,317.7502172,991.8,4.49229205,-11.25253988,4.478699708,2.188260272
69.8,305.2546,24.0106,63.406,13.04215236,317.6772417,996.7,4.489649703,-11.23601788,4.493587612,2.192640046
70.8,305.0622,23.7677,63.4972,12.87864925,316.8005672,1002.8,4.508167053,-12.87343456,4.281811735,2.07407752
72.4,305.1016,23.7505,63.6617,12.90739298,316.7895215,1008.7,4.503925534,-17.03419054,3.941431748,1.301954911
73.7,305.1245,23.7207,63.8752,12.93566123,316.8061199,1014.9,4.499559273,-17.44407214,3.920789897,1.265624978
74,305.1578,23.6992,63.9218,12.93662078,316.6383696,1020.1,4.499082909,-20.44439615,3.735926271,0.7965493765
74.9,305.1382,23.634,64.0708,12.92282984,316.470542,1025.7,4.499933115,-20.81051099,3.806859426,0.168800679
75.4,305.2315,23.6582,64.1604,12.97029754,316.479096,1033.1,4.493808842,-21.66984915,3.740999901,-0.000861864521
74.4,305.0499,23.4335,64.2166,12.81315363,315.6416437,1039.6,4.511882006,-20.91847279,3.870472832,-0.1122428978
73.5,305.0819,23.3935,64.6766,12.88519508,315.8679831,1046.1,4.501260398,-22.55053729,3.746292309,0.007591224625
71.8,305.3025,23.5518,64.9745,13.07891269,316.6235639,1050.8,4.477323506,-19.12494171,4.017122338,0.3794115414
70.7,305.3385,23.5306,64.9507,13.06598766,316.3635521,1056.9,4.478734465,-23.4714101,3.60097588,0.64053022
70.8,305.1532,23.2989,64.9404,12.88916123,315.4038042,1062.8,4.499195052,-27.62520359,3.309781022,0.8947891067
70,305.2347,23.3183,65.072,12.93983609,315.4655022,1068.7,4.492534727,-34.09912961,2.915072223,1.024615023
70.5,305.0782,23.1068,65.1381,12.79644581,314.6530347,1073.8,4.508957482,-48.33264425,2.421337751,1.03660634
72.2,305.1139,23.081,65.2161,12.80104801,314.488507,1078.8,4.50790223,-49.20002013,2.406510356,1.035909217
72.4,305.1533,23.0614,65.4528,12.84142647,314.5430966,1083.7,4.501980519,-49.48509688,2.406510356,1.035909217
71.8,305.1608,23.0217,65.6996,12.86610775,314.5743281,1088.8,4.497927285,-41.89729584,2.664413283,1.037268769
71.4,305.1886,23.0003,65.7494,12.86662719,314.4242418,1094.9,4.497511752,-38.40175989,2.812548678,1.03835136
70.9,305.2383,23,65.6727,12.85860785,314.1979216,1100.8,4.498615595,-29.41726043,3.36215548,0.7036586741
70.9,305.306,23.01,65.57,12.85481675,313.9521692,1106,4.499300683,-27.18475239,3.50775625,0.7155739601
71.4,305.1375,22.8052,65.5048,12.68865309,313.0633832,1110.7,4.519192365,-25.01072717,3.72423609,0.6743712527
72.5,305.287,22.8986,65.822,12.83142151,313.6123915,1116,4.500751192,-24.67584246,3.737222365,0.6694026328
72.9,305.1578,22.7207,66.0748,12.74987205,313.1586608,1120.7,4.509244839,-31.78444547,3.349397868,0.4875735954
73.2,305.1716,22.6899,66.2112,12.75909525,313.0911522,1125.1,4.507460218,-41.08958156,2.948291275,0.4793198894
72.4,305.21,22.6805,66.2861,12.77333304,313.0186497,1128.8,4.505321779,-46.95640457,2.725263958,0.6412927968
72.4,305.2374,22.6605,66.329,12.77322051,312.8698006,1133.9,4.505015617,-57.58298059,2.505693379,0.3934789084
73,305.2514,22.6313,66.2056,12.73296823,312.5079156,1138.8,4.510170883,-57.89330758,2.498043573,0.4575439501
,305.1611,22.4894,66.4531,12.67869708,312.1644804,1144.6,4.515505755,-59.47293314,2.488626364,0.4589936597
,305.3081,22.5873,66.6455,12.79889386,312.5975957,1149.9,4.50026217,-59.08574508,2.488036316,0.4588848332
73.3,305.3216,22.5517,66.5639,12.76275827,312.2447102,1155.7,4.504724148,-47.12857488,2.704014728,0.887063691
73.8,305.4046,22.5795,66.6485,12.80895245,312.2911214,1159.9,4.498738483,-41.38534398,2.855003157,1.035531734
74.2,305.2277,22.3598,66.873,12.68795382,311.67224,1165.1,4.512114087,-33.66400104,3.214257603,1.15181397
74.9,305.2679,22.35,67.0397,12.71965279,311.6949174,1170,4.507505279,-29.4400337,3.473965011,1.150437896
76.1,305.4754,22.4968,67.0596,12.84668034,312.0680598,1175.9,4.492177114,-29.10166643,3.474495886,1.150425287
76.5,305.3141,22.2986,66.9833,12.68334735,311.1908175,1180.8,4.511775437,-35.78787215,3.138539295,1.152923265
76,305.3376,22.2703,66.7336,12.62149718,310.6666315,1185.9,4.520049136,-36.37254074,3.124177149,1.1525698
76,305.4047,22.2893,66.9427,12.68314207,310.8421962,1191.8,4.511654373,-32.91901642,3.039750107,1.74296738
77.3,305.2394,22.0816,67.1489,12.56847244,310.2489926,1197.7,4.524530948,-36.58395034,2.821182722,1.839477769
76.7,305.2654,22.0439,67.375,12.59135448,310.2061172,1204.2,4.520668659,-34.53986836,2.910085436,1.909991509
75.7,305.4591,22.1836,67.5519,12.7408045,310.744627,1209.7,4.501862421,-27.60999239,3.225957094,2.141397867
73.9,305.3455,22.0123,68.2802,12.75384355,310.8208512,1215.6,4.497279778,-21.5980834,3.713810677,2.402378793
72.6,305.3525,21.9613,68.7168,12.8047146,310.9804466,1221.8,4.489374778,-19.44496999,3.880088643,2.621026876
,305.1888,21.7417,68.7869,12.65359305,310.1703877,1227.7,4.506980915,-18.18571678,4.14594437,2.62727124
,305.2155,21.7113,68.8648,12.65281835,309.9992476,1233.6,4.506599269,-18.4455536,4.324343936,2.287293929
71.8,305.4355,21.8647,68.8217,12.77397231,310.3059636,1240.8,4.492093734,-18.20401588,4.463488725,2.020972165
71.9,305.3101,21.6802,68.9813,12.66885375,309.6816823,1247.6,4.503837597,-21.7201619,4.33641871,1.342246301
71.7,305.3206,21.631,69.1558,12.67164353,309.5459444,1253.9,4.502650486,-24.59511489,4.148675105,1.075840917
72,305.366,21.6109,69.2748,12.68758506,309.433498,1259.7,4.500084336,-26.08254828,4.063319094,0.9578924947
71.9,305.2059,21.3944,69.4112,12.55338499,308.6829186,1265.6,4.515569815,-25.77238775,4.0542833,1.289459687
72.4,305.3866,21.5052,69.6319,12.68972772,309.1224914,1271.8,4.498076706,-25.52566456,4.052877082,1.312168953
71.9,305.3326,21.3966,69.829,12.6495747,308.8134739,1276.7,4.501973015,-22.66106335,4.149602768,1.873661087
71.8,305.3509,21.3495,69.871,12.63014807,308.5238522,1281.1,4.503953832,-21.60381913,4.15316911,2.160252834
72.5,305.3844,21.3309,69.9082,12.63006842,308.3620846,1284.8,4.50366441,-18.14951031,4.260121021,2.838226539
72.7,305.4274,21.3201,69.7425,12.59942857,307.9999367,1289.9,4.507825678,-17.03716666,4.417830014,2.923765254
